"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"zRELFRIUYDAIuKyFX5Tz-w","GaA10PsFjphxOmxHkH7iuQ","xwFj4SGAGuomA05aIwW8WA",5,1,0,0,"Great pizza! I love trying a new pizza every time I order from them. My absolutely favorites are a chicken pizza with a pesto splash as well as their BBQ Chicken Pizza. The staff are very friendly and helpful. UC is one of my favorite go to spots for pizza!","2016-10-24 19:49:02","Meagan",42,"2015-11-23 19:19:39",3.59,0.0017,50,0
"ySuD0IfoQ7YXldZaTp8ciQ","Sf2TR1C0Zlty2vaYzl1Byw","5Gff_qqkRB8c4vexsaxFUA",5,2,4,2,"The chang sho is expensive, americanized chinese food, but daaamn it's good.  I used to work across the street and hit the lunch buffet a little too often but it was getting to the point I was going to have to roll myself back to the office so no longer.

BEST HOT AND SOUR SOUP IN TOWN.  You heard it here.  So good.  My bf surprises me with it all of the time because he is smart, and knows that my love is purchased with hot and sour soup.

I like the beef terriyaki, hunan spicy beef and this spicy beef with greenbean dish whose name I forget.  It's definitely less greasy than the standard fare.  The gau's is yummy but very sweet, it's the diabetic special.

Basically, screw solid food, I am hooked on the hot and sour.","2007-11-02 03:48:44","Orly",280,"2007-09-29 22:28:37",3.51,0,143,0
"IkeiGESh3qt7GGkr26NHkQ","HG0vSdOvPtMV7wDCx3aYUg","V3gTJw0sjXvXKMRt3vCzmg",5,0,0,0,"Stumbled upon this place after trying to find a place in the city...but not being able to find parking so we headed to Cambridge to find something! We walked by Wit's End and took a look at the menu, everything on the menu sounded amazing, and had reasonable prices so we decided to try it out! We got seated right away! I went with the chicken and waffles which were amazing, I do tend to love chicken and waffles wherever and these did not disappoint super large portion too, we also split the brisket fries, but the portion of the chicken and waffles would have been totally fine by theme selves! We left and when I got back to my hotel I realized I had left my purse their the workers were super nice about it and left it for me to pick up the next day, and everything was still in it:) the o my problem I would have is the noise was a little loud but I suppose it is a pub, so that's understandable...and the device went above and beyond hence the stars:)","2018-06-25 18:38:23","Rachel",71,"2011-06-22 03:41:47",3.97,0.003,190,0
"4v3GCUgVTsx2F015iiESdA","DkLLl9Lu1bU1CF4y6QYyVQ","QquRjeL-9ViL_u44j-4Q_A",3,1,0,0,"Good bibimbap and the Mom & Pop figures are nice enough but somehow I just didn't really get into the place.

Maybe it was the sky high prices disproportionate to the 4 strips of eel within said bibimbap or the fact that they never refilled the little small dishes (side note: I'm not sure if it's decorum to do so, but other Korean restaurants in the area do make a point to keep us well stocked in kimchi), overall I left with a less than full belly and a weird feeling. I can't really qualify what that feeling was, but I do know that I probably won't be going back any time soon. 

And I agree on the ambiance. I get the ""homey"" friend feeling, but if they were my friends I'd tell them to change their creepy lightbulbs.","2009-05-18 05:06:11","Kat",177,"2007-12-11 05:31:03",3.8,0,143,0
"xXe_wKotFIgn-f8y6uuRkg","mCJIJMoEnVdXIyntl_lxnw","FPL-OV5Pk5RkMW3yrAzO3A",1,0,0,0,"This is among the most disgusting food I've ever had.  I work close by and when I saw the Best of Boston sticker I was very excited.  I tried it a few months ago for takeout, tried the beef and broccoli after it took like 10 minutes to get the hostess to notice me.  

It was gross.  I went back to ask for hot sauce, but they apparently don't stock hot sauce.  I asked for chinese mustard, and they had no idea what I was talking about.  I appealed to another service girl, who said ""you mean yellow sauce?""  I felt if I spoke I would say something extremely rude, so I just nodded.  

Unfortunately, the mustard they stock is the disgusting bright yellow fake packaged chinese mustard like they use at a mall food court.  Since I needed the a good hot sauce or mustard to cover up the foul taste of the beef and the slimy gunk of a sauce that everything was in, I just threw it all out.  

I thought maybe I'd just gone on a bad day, and vowed to try it again someday.  

That day was today.  I ordered the spinach and tofu soup and the minced pork w/ spinach noodles.  I ordered it via phone, in hopes that I wouldn't have to wait as long this time.  No such luck, when I went to pick it up, I had to wait 10 minutes for someone to come to the front desk.  There were like 4 people eating.

The online menu has this soup listed at $3.50, but they charged me  $5.95.  I didn't noticed this until after I got back to my desk, and I quickly forgot about the price differential when I touched the soup to my tongue.  It was vile; it looked and tasted like dirty bathwater.  It also had no spinach.  Not a single piece.  

I went back to return the soup.  They took the soup, brought it to the kitchen, put some spinach in it, and gave it back to me.  I asked for my money back, which they gave me, and they told me to keep the soup, which was nice.  But the soup was still gross so I dumped it out, and added the vegetables and tofu to the pork & noodles.

This dish also turned out to be pretty gross.  They layered the pork atop the noodles atop a peanut sauce in a quart-sized plastic soup container, so there was no way to mix them together without making a huge mess.  The noodles were overcooked and slimy.  The pork tasted like little packets of rusty dirt.  The menu didn't say that it came in a peanut sauce (which I hate) and had I been allergic to peanuts, I surely would have died, since there was no indication of said sauce's existence, since it laid secretively on the very bottom of the container.

Maybe I've just had bad luck but this place is gross.","2008-02-25 18:16:00","Eric",43,"2007-02-28 22:21:43",3.18,0.9947,500,1
"nhlywpuamBUgr9D5T72eiw","IlYvaheOSRCnz0-xxMxPRw","oxmZUKcbHaTR30DydXNDtQ",5,0,1,0,"Very reasonably priced drinks and very cute and friendly bartenders! The atmosphere is relaxed and the decorations (wallpaper, tiles, etc) have a very coordinated, tasteful look, so we had the entertainment of the many TV screens without the usual kitschy feel of a sport bar. I prefer cider, and they had a good selection, including the local favorites Bantam and Downeast.","2016-03-03 03:53:44","Sarah",55,"2016-02-29 22:38:44",4.46,0.0029,61,0
"Cb2T_cWFtSIJxlnCorWjUA","3tOdDlyOleC7AadM0yYuQA","4y49CSzDlkZB7nkyViZuzg",5,1,1,1,"It really is the best Pizza.

This is a basic pizzeria, not somewhere to go on a fancy date, but the pizza really is out-standing. Myself and friends ordered a large regular and a Sicilian pizza. Both were just outstanding, the regular had a great crisp crust, and we got it loaded with all the meats on the menu (it was a heart-attack Sunday) and this thing was so un-greasy and tasty. The Scilian was this big square pizza that was just light, tasty and delicious. I really can't say enough about how good this pizza was. 

The staff weren't particularly friendly, but with pizza this good who gives a flying f**k! :)","2008-11-30 01:11:13","Mick",177,"2006-02-01 01:30:04",4.07,1,118,1
"_8DZaFZOkrnXQOW20o_o8A","o5_0Oh4TgVWpGuSQdX_-0A","DgxdmF0mZef3SZSdMpJdEw",2,0,0,0,"Overpriced and nothing that special/creative.

Had coffee and a pastry but was told to go back and try the sandwiches.

Went back and had the Mt. Auburn (turkey ) and a chicken salad. They were okay but definitely not worth the $25 for both. Nothing memorable and rather bland. 

Flour has better sandwich options nearby.","2018-04-24 05:27:25","Kate",72,"2017-11-28 21:54:53",3.34,0.0012,54,0
"doglc-ZrncLIyYjnQWcKIQ","7F3wQrnnskknk0wBULDgqQ","V3gTJw0sjXvXKMRt3vCzmg",5,0,1,1,"This is one of the best bars in Inman Square!!! Their Moscow Mules are on point, and the wings are  unique as well Will definitely come back when I'm in the area.","2018-01-18 01:22:38","Chloe",2,"2014-09-14 16:59:08",5,0.0016,33,0
"H15zzMFCHGCfc15NAa0zgA","YZtfGgMOVnYtGG3yDgkj5Q","DgxdmF0mZef3SZSdMpJdEw",3,0,0,0,"Nice place for sandwiches and coffee. A little noisy though. The crowd there is definitely artsy, so it's fun to hang out there...","2012-02-27 21:04:36","Emmanuel",21,"2011-10-23 16:24:57",3.71,0.9943,24,1
"Gnv0GOv5cD4k58VuMl1Q3g","vKWNUkKeSdc2hRGq4b3HLg","DgxdmF0mZef3SZSdMpJdEw",4,0,0,0,"Great gourmet deli sandwiches with fresh ingredients. Despite the other reviews, I've never had a problem with the staff-  they are unique but friendly. I only took off a star because it's a tad expensive at $9 for a sandwich, though the sandwiches can be quite large.","2011-07-24 04:18:58","Amanda",6,"2011-07-24 01:45:37",4.5,0.0026,48,0
"use5LScgCDwfA7R0GPz5pA","KSl8CWlyGIImGchPk-j-dA","xwFj4SGAGuomA05aIwW8WA",3,0,0,0,"The pizza was okay-- I must admit I'm not a huge fan of thin crust pizza in general though. We also had a caesar salad which was nothing special. In general, I'd likely not go again but wouldn't say it was terrible. It was just ""okay"".","2016-06-21 15:14:34","Allison",16,"2015-07-03 23:51:00",3.81,0.0082,49,0
"J2CT0xN-mvZkLUEAMi9iEg","t903_es-gp3abvdrIQutQA","FPL-OV5Pk5RkMW3yrAzO3A",3,0,0,0,"Anise is a very awkward restaurant. On one side of the story, there's an amazing decoration, from the tables and chairs to the silverware and glassware and even the walls, floors and atmosphere. On the other, there's the food. That was the problem for me. Way too spicy, not savory or meaty enough and overpriced, I left disappointed but charmed by the fact that there is hope. If only they were to tweak their menu a bit and were to reduce the heat from the spices, they could be a hit! You can't replace flavor with heat.","2008-03-11 20:02:23","Jeremy",1032,"2008-01-21 15:22:08",3.76,0.9943,100,1
"GIL3RNl9erMYLkHNMMeZ3A","TH8k-7i2T3txGb5lVEdHyg","eoPQPSlbhHrxP0Ev5KSqhg",4,2,0,0,"Leisure station is a nice bubble tea hang out when you can't make your way to Chinatown.  The tea is good, albeit sometimes a bit sweet.  I usually get the almond milk tea and 
ask them to make it a little less sweet and it's perfect.

The bubbles are always cooked right, not too chewy or too soft.  However, to my surprise, they charge you 50 cents to add bubbles.  This caught me off guard since usually bubbles are included in the base price.  

The pricing here is not cheap, but they don't really have any competition nearby and I assume the rent isn't cheap in Kendall square.  

Overall a good hang out with yummy bubble tea.","2011-11-12 22:52:41","David",394,"2010-02-14 22:21:50",4.16,0.9963,120,1
"C4RLrynO2LdyH7OIIFX72A","vuLaxanwjklmnRDKSqql2Q","sYwiUHojCnVM7dZAhFWrmw",5,0,0,0,"Yes, yes and yes again.
In love with the simple yet so delicious waffles. Great service and super cool design all together.","2017-03-12 17:03:52","Ria",52,"2015-12-14 16:51:55",3.78,0,22,0
"8ge_kiFqv7IOsmM9CQSB7A","97A4X0uGEBvpkyuouAqiEQ","V3gTJw0sjXvXKMRt3vCzmg",4,0,0,0,"I really like this spot. The actual space is really nice and rather large. It gets pretty busy during the evenings / late evenings but because it's spacious it doesn't feel crammed. As in all bars, it can get a bit loud but nothing too crazy and again the large space makes it appear less loud. I love sitting at the tables next to the windows which let a lot of light in at these tables. 

The theme of the bar is pretty much games and their menus is really fun to go through as it is themed and pretty punny. I also love that every table has different games that you can play - really neat and just a fun idea. The service is really good, the staff is super kind and overall very patient with indecisive customers (like me). It's also pretty quick, i didn't wait long at all for the food or the drinks ordered. 

The drinks are good though what I got was a bit too sweet for me. However, I also tried the Tom Cruise and it was pretty good very well balanced not too sweet or strong at all. I got a brisket taco which I honestly didn't like very much and wouldn't get again. The meat and the toppings could use a lot more flavor. However, their lord of the wings were amazing!!! Si tasty and a pretty good portion. On tuesdays they have taco tuesdays where they have more types of taco at a discount and Wednesday's they have more type of wings at a discount as well. I'll definitely be coming back on a Wednesday to try their wings that weren't on the menu. Also, both of their fries looked really good.

Overall, a neat place to have some food and drinks and enjoy a few board games!","2018-07-03 23:42:36","Valeria",256,"2013-08-25 17:47:34",4.27,0.0019,314,0
"FIv6dmRIIuV5T8aHNqtpYQ","GUHi78t5aNHCIfP1IdTUFg","4y49CSzDlkZB7nkyViZuzg",4,0,0,0,"This place is a great place for some late night pizza in the Havard Square area. They make great Sicilian pizza. The dough is this and delicious, great sauce and a great choice of toppings. I also like that they sell Sicilian by the slice very cheap.","2011-01-03 15:50:00","John",233,"2009-11-02 00:10:04",3.94,0.9961,47,1
"n0WBeResqD7VC84Oe0t5WA","O6XnPd4jGG3ZGPYTP26eZw","eoPQPSlbhHrxP0Ev5KSqhg",4,0,0,0,"This is my favorite bubble tea place in the Boston/Cambridge area. The bobas are JUST RIGHT. Don't bother going to Chinatown because I've tried a lot of places there before finding this gem so close to MIT. Also the girl working there is super nice, and will always accommodate me even when I have boba cravings at 11pm when they are about to close!

Tthe price is slightly expensive too ($4.50 for a jasmine milk tea with boba). But it is the best we've got here.","2012-05-27 06:46:44","Kara",52,"2011-10-10 15:05:34",3.47,0.0027,89,0
"Eywsx13YDG0FzgwYsgcYvw","xfd8Q17itlnxbmfXXpp0aw","aDZFoFGgT1woBhD-zkIoLA",4,0,0,0,"A year later, I gave this location another chance.  This time, they provided water upon request.  

Food is consistent with Subway standards.  Location is convenient.  Now meets expectations.","2010-11-13 15:59:27","Gordon",52,"2007-09-10 00:47:06",2.89,0.9966,28,1
